Frame,"Comp_Sky (ms)","G-Buffer (ms)","RT (ms)","SVGF_Spatial_1 (ms)","SVGF_Spatial_16 (ms)","SVGF_Spatial_2 (ms)","SVGF_Spatial_4 (ms)","SVGF_Spatial_8 (ms)","SVGF_Temp (ms)"
1781,0.055712,0.486624,2.45229,0.26816,0.26,0.255872,0.251808,0.251776,0.272288
1782,0.055488,0.48896,2.74835,0.26816,0.259968,0.255872,0.249728,0.251776,0.270208
1783,0.055744,0.486208,2.45914,0.268192,0.258944,0.253824,0.249856,0.251712,0.27024
1784,0.055872,0.484672,2.4513,0.26816,0.262048,0.255872,0.2528,0.251808,0.272288
1785,0.056032,0.484256,2.45014,0.27024,0.259968,0.438144,0.259328,0.253856,0.270208
1786,0.056032,0.658272,2.45744,0.26816,0.258944,0.255872,0.251808,0.251808,0.27024
1787,0.055744,0.490112,2.45222,0.268192,0.259968,0.255904,0.250784,0.251776,0.272288
1788,0.055104,0.485056,2.44966,0.269184,0.259968,0.255872,0.251776,0.251776,0.272288
1789,0.056384,0.492192,2.75206,0.268192,0.26,0.255904,0.249728,0.251808,0.27024
1790,0.055648,0.488864,2.4544,0.268192,0.26,0.255904,0.251808,0.251776,0.271264
1791,0.055488,0.48912,2.4527,0.26816,0.259968,0.253824,0.251808,0.251776,0.270208
1792,0.055936,0.488288,2.45878,0.268192,0.265696,0.255904,0.251776,0.436128,0.27024
1793,0.056192,0.491136,2.6255,0.268192,0.259968,0.255904,0.251808,0.251776,0.272288
1794,0.055936,0.484032,2.45075,0.26816,0.259968,0.253824,0.251808,0.250752,0.270208
1795,0.05552,0.491712,2.46307,0.268192,0.26,0.254848,0.249856,0.251712,0.27024
1796,0.05616,0.489856,2.72714,0.267488,0.26,0.255904,0.24976,0.251808,0.424864
1797,0.055168,0.489504,2.45043,0.26816,0.259968,0.255872,0.251776,0.251776,0.272288
1798,0.056416,0.487328,2.46275,0.268192,0.26,0.255904,0.249728,0.250784,0.27024
1799,0.05536,0.48832,2.45098,0.268192,0.26,0.256928,0.249728,0.251808,0.27024
1800,0.05552,0.494272,2.45302,0.26816,0.259968,0.255872,0.249728,0.250752,0.27024
1801,0.055872,0.487648,2.46102,0.26816,0.25792,0.256896,0.251808,0.251808,0.27024
1802,0.056384,0.490752,2.44928,0.26816,0.26,0.255872,0.251808,0.251808,0.271232
1803,0.05568,0.485568,2.74202,0.26816,0.26,0.255872,0.251808,0.251776,0.27024
1804,0.05552,0.485952,2.46102,0.27024,0.26,0.255904,0.250752,0.251776,0.270208
1805,0.056288,0.486112,2.45024,0.269216,0.259968,0.255904,0.251808,0.251776,0.272256
1806,0.0552,0.485696,2.45018,0.26816,0.259968,0.255872,0.249728,0.251776,0.271232
1807,0.055744,0.49296,2.75488,0.268192,0.257984,0.255904,0.251776,0.251808,0.27024
1808,0.056512,0.487424,2.45149,0.27024,0.26,0.255904,0.24976,0.250752,0.270208
1809,0.05536,0.488672,2.45299,0.26816,0.259968,0.254848,0.251776,0.251776,0.270208
1810,0.056224,0.48816,2.45888,0.269568,0.25808,0.255872,0.251808,0.251808,0.548768
1811,0.05552,0.488,2.45162,0.268192,0.259968,0.255904,0.249728,0.251808,0.27024
1812,0.055456,0.491872,2.45146,0.268192,0.259968,0.255872,0.249728,0.252832,0.27024
1813,0.055552,0.491648,2.46141,0.268192,0.26,0.254848,0.251808,0.251808,0.27024
1814,0.056064,0.486528,2.74966,0.26816,0.26,0.255872,0.249728,0.251776,0.272288
1815,0.055296,0.486944,2.44762,0.26816,0.259968,0.255872,0.251776,0.251808,0.270208
1816,0.055392,0.488672,2.4593,0.27024,0.258944,0.255904,0.24976,0.251808,0.270208
1817,0.056064,0.489888,2.45264,0.268192,0.262016,0.255904,0.4392,0.255232,0.272288
1818,0.05584,0.752288,2.44883,0.27024,0.258944,0.255904,0.251808,0.251776,0.272256
1819,0.055072,0.489472,2.45709,0.270208,0.259968,0.255872,0.250752,0.251808,0.27024
1820,0.055744,0.489536,2.45318,0.267168,0.259968,0.255904,0.251808,0.251776,0.272288
1821,0.05552,0.485344,2.75075,0.26816,0.259968,0.255872,0.251808,0.251776,0.272288
1822,0.05552,0.48512,2.45754,0.268192,0.26,0.255904,0.251808,0.251776,0.271264
1823,0.056,0.490304,2.44966,0.270208,0.26,0.255872,0.251808,0.251808,0.27024
1824,0.055264,0.487072,2.44803,0.268192,0.265408,0.255872,0.249728,0.523168,0.272288
1825,0.056,0.488224,2.45984,0.270208,0.25792,0.256928,0.251808,0.251808,0.27024
1826,0.05584,0.485504,2.45638,0.26816,0.26,0.255904,0.249728,0.251808,0.271264
1827,0.054208,0.4896,2.44989,0.26816,0.259968,0.255872,0.251776,0.251776,0.272288
1828,0.056064,0.487744,2.75446,0.26816,0.26,0.255904,0.24976,0.251808,0.27024
1829,0.055712,0.48576,2.45213,0.26816,0.259968,0.255872,0.250752,0.251808,0.27024
1830,0.055456,0.489184,2.45126,0.269184,0.259968,0.255872,0.251776,0.251776,0.272256
1831,0.055776,0.485952,2.45981,0.268192,0.26,0.255904,0.251808,0.251808,0.270208
1832,0.056192,0.791744,2.4568,0.268192,0.258976,0.255904,0.249728,0.251808,0.272288
1833,0.0552,0.490176,2.44979,0.26816,0.259968,0.255872,0.250752,0.251776,0.27024
1834,0.055136,0.491328,2.46426,0.269216,0.25808,0.255904,0.251808,0.251808,0.27024
1835,0.055936,0.48976,2.73254,0.268192,0.262048,0.255904,0.40848,0.255232,0.282528
1836,0.05552,0.489824,2.45117,0.282496,0.259968,0.253824,0.251776,0.251776,0.270208
1837,0.05568,0.487072,2.46013,0.26816,0.26,0.255872,0.251808,0.251808,0.270208
1838,0.05584,0.49184,2.45232,0.268192,0.258944,0.255904,0.251808,0.251808,0.272288
1839,0.055712,0.486592,2.75898,0.26816,0.259968,0.255872,0.251808,0.251808,0.27024
1840,0.056032,0.48816,2.45936,0.268192,0.258944,0.255904,0.251808,0.251776,0.27024
1841,0.05568,0.48608,2.45248,0.268192,0.26,0.255904,0.250784,0.251776,0.27024
1842,0.05536,0.48592,2.45379,0.547744,0.259968,0.257216,0.251776,0.251776,0.276352
1843,0.055776,0.488672,2.46227,0.27024,0.259968,0.255904,0.24992,0.251648,0.272288
1844,0.055872,0.490208,2.45101,0.268192,0.258976,0.255904,0.251808,0.251808,0.27024
1845,0.055296,0.487712,2.45661,0.27024,0.259968,0.255904,0.250752,0.251776,0.272256
1846,0.055968,0.488032,2.75437,0.270208,0.26,0.255872,0.251808,0.251808,0.27024
1847,0.055872,0.486976,2.44595,0.268192,0.26,0.255904,0.251808,0.251776,0.272288
1848,0.055968,0.48672,2.4529,0.26816,0.260992,0.255872,0.251808,0.251776,0.272256
1849,0.056,0.486336,2.46419,0.26816,0.259968,0.255872,0.523168,0.255168,0.27024
1850,0.05568,0.491104,2.4503,0.269184,0.26,0.255872,0.251808,0.251808,0.27024
1851,0.055136,0.484256,2.45469,0.26816,0.259968,0.255872,0.251808,0.251776,0.27024
1852,0.055616,0.487328,2.45846,0.27024,0.258944,0.255904,0.251808,0.251776,0.27024
1853,0.056192,0.48464,2.75206,0.268192,0.259968,0.253824,0.249728,0.251808,0.27024
1854,0.055136,0.488352,2.45155,0.267136,0.259968,0.255904,0.249728,0.251776,0.27024
1855,0.05552,0.489344,2.46147,0.26816,0.26,0.255904,0.251808,0.251808,0.271232
1856,0.065728,0.485984,2.4495,0.26816,0.511872,0.255872,0.251808,0.253856,0.27024
1857,0.055296,0.485504,2.62394,0.26816,0.259968,0.255872,0.251776,0.251776,0.270208
1858,0.055552,0.486336,2.45754,0.27024,0.258976,0.255904,0.251776,0.251808,0.270208
1859,0.055872,0.487328,2.45325,0.268192,0.26,0.255904,0.250784,0.251776,0.27024
1860,0.055648,0.487776,2.75274,0.268192,0.26,0.255904,0.249728,0.251776,0.27024
1861,0.05552,0.488,2.46061,0.268192,0.26,0.255904,0.250784,0.251808,0.272288
1862,0.055328,0.487456,2.45485,0.269216,0.26,0.255904,0.251808,0.251808,0.272288
1863,0.055424,0.49264,2.4488,0.26816,0.26,0.255872,0.251776,0.251776,0.270208
1864,0.055616,0.789728,2.45712,0.27024,0.258976,0.255904,0.249728,0.251808,0.27024
1865,0.055552,0.488128,2.45664,0.268192,0.259968,0.255904,0.251808,0.252832,0.272288
1866,0.0552,0.486752,2.452,0.26816,0.259968,0.254848,0.251776,0.251776,0.27024
1867,0.05584,0.487968,2.45885,0.269536,0.26,0.255904,0.251808,0.251808,0.54464
1868,0.055712,0.488448,2.45101,0.268192,0.26,0.255904,0.251808,0.251776,0.27024
1869,0.055488,0.486496,2.4511,0.26816,0.259968,0.255872,0.251808,0.250752,0.27024
1870,0.055744,0.486656,2.45795,0.268192,0.259968,0.256928,0.251776,0.251808,0.27024
1871,0.055904,0.485696,2.75114,0.26816,0.26,0.255872,0.24976,0.251808,0.270208
1872,0.055968,0.487616,2.44931,0.270208,0.259968,0.255872,0.251808,0.251776,0.270208
1873,0.055328,0.490368,2.46106,0.27024,0.259968,0.255904,0.24976,0.250784,0.270208
1874,0.055936,0.489664,2.45082,0.26816,0.26,0.530336,0.2552,0.253856,0.27024
1875,0.05536,0.48816,2.45059,0.26816,0.259968,0.255904,0.249728,0.251776,0.271232
1876,0.055712,0.491104,2.45837,0.268192,0.259968,0.255872,0.251776,0.251808,0.27024
1877,0.055648,0.489056,2.45459,0.268192,0.259968,0.255904,0.24976,0.250784,0.27024
1878,0.055968,0.487136,2.91718,0.27024,0.259968,0.255872,0.251776,0.251776,0.274304
1879,0.056064,0.4904,2.45789,0.26816,0.258976,0.255904,0.249728,0.251808,0.27024
1880,0.055392,0.48976,2.45472,0.26816,0.259968,0.255872,0.250752,0.251808,0.272288
1881,0.055584,0.488288,2.45014,0.269184,0.267488,0.255904,0.249728,0.526208,0.270208
1882,0.055776,0.487488,2.45811,0.27024,0.25808,0.256928,0.251808,0.251776,0.270208
1883,0.05552,0.487744,2.45619,0.27024,0.259968,0.255904,0.251776,0.251808,0.271232
1884,0.055072,0.486464,2.45322,0.26816,0.259968,0.255872,0.251776,0.251808,0.270208
1885,0.055552,0.486432,2.75942,0.268192,0.26,0.255904,0.24976,0.251808,0.27024
1886,0.055712,0.48544,2.45277,0.268192,0.259968,0.254848,0.249728,0.251776,0.27024
1887,0.055872,0.486048,2.4521,0.267136,0.259968,0.255872,0.251776,0.251808,0.270208
1888,0.05584,0.487936,2.4585,0.268192,0.26,0.255904,0.24976,0.251808,0.27024
1889,0.056192,0.7984,2.45078,0.268192,0.258944,0.255904,0.251808,0.251776,0.27024
1890,0.055392,0.485952,2.45139,0.26816,0.259968,0.255872,0.250752,0.251776,0.270208
1891,0.055264,0.487552,2.46314,0.267136,0.26,0.255872,0.251808,0.251808,0.27024
1892,0.056032,0.48976,2.73984,0.268192,0.26,0.255904,0.24976,0.251776,0.274336
1893,0.055008,0.485632,2.45037,0.26816,0.258944,0.255872,0.251808,0.251776,0.27024
1894,0.055552,0.489664,2.45965,0.268192,0.26,0.255904,0.250752,0.251808,0.272288
1895,0.05568,0.491744,2.45088,0.267136,0.259968,0.255904,0.251776,0.251808,0.272256
1896,0.05568,0.488672,2.74989,0.26816,0.259968,0.255872,0.249728,0.251776,0.27024
1897,0.056,0.490336,2.46131,0.268192,0.258976,0.255904,0.251808,0.251808,0.270208
1898,0.055872,0.485056,2.45043,0.27024,0.26,0.257952,0.250784,0.251776,0.272256
1899,0.055136,0.488224,2.45024,0.527232,0.413568,0.259296,0.251776,0.251776,0.270208
1900,0.056192,0.485184,2.46438,0.27024,0.26,0.255904,0.250784,0.251776,0.270208
1901,0.055936,0.485248,2.4544,0.267168,0.26,0.255904,0.251808,0.251808,0.270208
1902,0.055616,0.484992,2.4504,0.26816,0.259968,0.255872,0.251808,0.251776,0.270208
1903,0.055808,0.486656,2.74394,0.268192,0.259968,0.255904,0.251776,0.251808,0.27024
1904,0.05584,0.488512,2.45101,0.27024,0.259968,0.255904,0.249728,0.251808,0.27024
1905,0.05504,0.488256,2.45133,0.26816,0.260992,0.255904,0.249728,0.251808,0.270208
1906,0.057632,0.487264,2.46,0.268192,0.262048,0.255904,0.523168,0.255168,0.27024
1907,0.055872,0.486304,2.45088,0.269216,0.26,0.255904,0.24976,0.251808,0.270208
1908,0.055328,0.488832,2.45203,0.270208,0.259968,0.255872,0.251808,0.251776,0.272288
1909,0.055712,0.490112,2.45949,0.27024,0.258944,0.255904,0.24976,0.251808,0.270208
1910,0.05616,0.487328,2.74634,0.268192,0.259968,0.255904,0.251776,0.251808,0.272288
1911,0.055776,0.488096,2.452,0.269184,0.259968,0.255872,0.251808,0.251776,0.270208
1912,0.055904,0.492096,2.4608,0.26816,0.26,0.255872,0.251808,0.251808,0.271264
1913,0.065184,0.49072,2.45078,0.26816,0.528288,0.255872,0.24976,0.251808,0.270208
1914,0.05584,0.483648,2.45117,0.268192,0.259968,0.253824,0.251776,0.250752,0.27024
1915,0.055584,0.489792,2.45914,0.26816,0.26,0.256928,0.251808,0.251776,0.270208
1916,0.055776,0.492832,2.44934,0.26816,0.26,0.255872,0.251808,0.251808,0.271232
1917,0.055712,0.489824,2.7488,0.268192,0.259968,0.255872,0.249728,0.251776,0.27024
1918,0.05536,0.492224,2.45626,0.268192,0.257952,0.25584,0.24976,0.252832,0.27024
1919,0.055616,0.488064,2.44829,0.27024,0.26,0.256896,0.249728,0.251808,0.27024
1920,0.05552,0.489568,2.45325,0.26816,0.259968,0.255872,0.251776,0.251776,0.271232
1921,0.056288,0.490336,2.92982,0.26816,0.26,0.255872,0.251808,0.251808,0.27024
1922,0.055776,0.490432,2.4528,0.268192,0.259968,0.255904,0.249728,0.251808,0.271264
1923,0.05536,0.488032,2.45085,0.26816,0.259968,0.255872,0.251776,0.251776,0.270208
1924,0.056096,0.488128,2.45994,0.267616,0.25808,0.255776,0.249728,0.251808,0.544672
1925,0.05616,0.48656,2.45706,0.268192,0.26,0.255904,0.251808,0.251808,0.270208
1926,0.055456,0.485984,2.45488,0.268192,0.259968,0.255872,0.251776,0.250752,0.270208
1927,0.05568,0.485664,2.46099,0.270208,0.259968,0.254848,0.251776,0.251808,0.27024
1928,0.056288,0.485856,2.74896,0.26816,0.26,0.255872,0.251808,0.251808,0.272256
1929,0.055296,0.488448,2.45414,0.26816,0.259968,0.255872,0.251776,0.251808,0.270208
1930,0.055872,0.486048,2.45843,0.27024,0.26,0.255904,0.251808,0.250752,0.270208
1931,0.056256,0.485856,2.45229,0.26816,0.259968,0.52624,0.257248,0.253856,0.27024
1932,0.055296,0.490688,2.45568,0.26816,0.259968,0.255872,0.249728,0.251776,0.271264
1933,0.055712,0.488992,2.4607,0.27024,0.257984,0.255904,0.249792,0.251776,0.270208
1934,0.05616,0.487584,2.45542,0.268192,0.261024,0.255904,0.251776,0.251808,0.272288
1935,0.055648,0.486368,2.7465,0.26816,0.259968,0.255904,0.249728,0.251776,0.270208
1936,0.05584,0.486784,2.46195,0.269216,0.26,0.255904,0.251808,0.251808,0.27024
1937,0.055776,0.487968,2.44931,0.268192,0.259968,0.255904,0.249728,0.251808,0.272288
1938,0.055296,0.488512,2.44854,0.27024,0.267488,0.255904,0.251776,0.526208,0.270208
1939,0.055648,0.48784,2.45987,0.268192,0.26,0.25488,0.251808,0.251776,0.27024
1940,0.056,0.489568,2.45331,0.269216,0.26,0.255904,0.251808,0.251808,0.27024
1941,0.054752,0.489152,2.45171,0.26816,0.262016,0.255872,0.249728,0.251776,0.27024
1942,0.055424,0.487264,2.73974,0.27024,0.26,0.407424,0.253216,0.251808,0.272256
1943,0.055872,0.486912,2.4504,0.268192,0.259968,0.255904,0.249728,0.251808,0.271264
1944,0.054976,0.492928,2.45082,0.26816,0.259968,0.255872,0.251776,0.251808,0.272288
1945,0.055456,0.48848,2.45798,0.26816,0.26,0.255904,0.251776,0.250784,0.27024
1946,0.05584,0.493792,2.08294,0.268192,0.26,0.255904,0.251808,0.251776,0.26
1947,0.05408,0.48896,1.69786,0.26816,0.259968,0.255872,0.251808,0.251776,0.259968
1948,0.05632,0.488864,1.70461,0.268192,0.259968,0.255904,0.249728,0.251776,0.26
1949,0.05616,0.486112,1.70566,0.268192,0.259968,0.255904,0.251776,0.251808,0.261024
1950,0.056,0.4856,1.99715,0.27024,0.262016,0.255872,0.251776,0.251776,0.259968
1951,0.056384,0.488864,1.70566,0.268192,0.261024,0.255904,0.251808,0.251808,0.259968
1952,0.056768,0.486368,1.69776,0.268192,0.259968,0.255904,0.251776,0.251776,0.26
1953,0.05648,0.488448,1.70054,0.27024,0.259968,0.255872,0.251776,0.251808,0.262016
1954,0.057344,0.48592,1.70762,0.2696,0.259968,0.257952,0.251776,0.251808,0.537472
1955,0.057184,0.486848,1.70307,0.269184,0.26,0.255872,0.251808,0.251808,0.262048
1956,0.056896,0.487392,1.70003,0.26816,0.259968,0.254848,0.251776,0.253824,0.26
1957,0.057856,0.486464,1.88934,0.26816,0.26,0.255872,0.249728,0.251776,0.26
1958,0.058144,0.49072,1.69987,0.268192,0.455552,0.255872,0.251776,0.251808,0.262048
1959,0.05712,0.485824,1.87245,0.268192,0.259968,0.255872,0.251776,0.251776,0.26
1960,0.05728,0.48944,1.70618,0.26816,0.259968,0.255904,0.252832,0.251808,0.26
1961,0.05744,0.48528,1.70125,0.268192,0.259968,0.255904,0.251808,0.250752,0.259968
1962,0.0568,0.487328,1.69981,0.26816,0.260992,0.255872,0.251776,0.251776,0.259968
1963,0.057792,0.794656,1.70688,0.268192,0.26,0.255904,0.251808,0.251808,0.260992
1964,0.05744,0.488096,1.70061,0.269184,0.259968,0.255872,0.24976,0.251776,0.26
1965,0.057312,0.48752,1.70355,0.26816,0.259968,0.254848,0.251776,0.251776,0.259968
1966,0.057696,0.484672,1.70266,0.26816,0.259968,0.255872,0.250752,0.251808,0.26
1967,0.058048,0.487744,1.97859,0.267488,0.259968,0.255904,0.251776,0.251808,0.412576
1968,0.05776,0.48912,1.70138,0.270208,0.259968,0.253824,0.249728,0.251776,0.26
1969,0.0576,0.489056,1.70752,0.268192,0.26,0.256928,0.249856,0.25168,0.26
1970,0.057856,0.491104,1.69958,0.268192,0.259968,0.255904,0.250784,0.251808,0.26
1971,0.05744,0.483104,1.70563,0.26752,0.259968,0.255872,0.251776,0.249728,0.536448
1972,0.05792,0.48656,1.70547,0.269216,0.259968,0.255904,0.251808,0.251776,0.262016
1973,0.057792,0.487808,1.70061,0.268192,0.26,0.254848,0.251808,0.251776,0.262016
1974,0.05712,0.488096,1.69834,0.26816,0.259968,0.255904,0.250752,0.251808,0.259968
1975,0.057792,0.487616,1.70406,0.268192,0.263424,0.257952,0.249888,0.52816,0.26
1976,0.058464,0.489632,1.70208,0.26816,0.258944,0.255872,0.249728,0.251808,0.262016
1977,0.057472,0.486976,1.69846,0.26816,0.259968,0.255872,0.251776,0.251776,0.262048
1978,0.0576,0.49184,1.70461,0.26816,0.26,0.255872,0.251808,0.251808,0.259968
1979,0.057824,0.486112,1.70106,0.268192,0.26,0.255904,0.24976,0.251776,0.261024
1980,0.057664,0.490976,1.99178,0.26816,0.259968,0.253824,0.251776,0.251776,0.259968
1981,0.058144,0.48976,1.70518,0.268192,0.26,0.254848,0.251808,0.251808,0.26
1982,0.057856,0.491424,1.70042,0.268192,0.26,0.255904,0.250784,0.251808,0.26
1983,0.05776,0.483552,1.70118,0.270208,0.259968,0.255872,0.251808,0.250752,0.26
1984,0.058368,0.487008,1.98637,0.268192,0.26,0.255904,0.24976,0.251808,0.26
1985,0.058144,0.489664,1.70259,0.26816,0.26,0.255872,0.251808,0.251776,0.26
1986,0.056928,0.48704,1.70054,0.26816,0.259968,0.255872,0.251808,0.251776,0.26
1987,0.0576,0.486496,1.7072,0.268192,0.26,0.255904,0.251808,0.251776,0.258976
1988,0.058336,0.487104,1.69974,0.539552,0.259968,0.261248,0.253824,0.251808,0.26
1989,0.05728,0.492928,1.7015,0.26816,0.259968,0.254848,0.251776,0.251808,0.259968
1990,0.058208,0.488416,1.70666,0.26816,0.26,0.255872,0.250784,0.251808,0.259968
1991,0.058176,0.48368,1.6985,0.268192,0.26,0.255904,0.249728,0.2528,0.26
1992,0.068896,0.486304,1.70224,0.26816,0.511488,0.255872,0.249728,0.251776,0.259968
1993,0.058208,0.669216,1.87504,0.268192,0.25792,0.255904,0.24976,0.251808,0.26
1994,0.058112,0.48768,1.70224,0.268192,0.26,0.25488,0.24976,0.251808,0.26
1995,0.057152,0.487872,1.69814,0.266112,0.259968,0.255872,0.250752,0.249728,0.259968
1996,0.057536,0.485856,1.71168,0.26816,0.26,0.253824,0.24976,0.250784,0.25792
1997,0.05808,0.48816,1.98541,0.26816,0.259968,0.255872,0.24976,0.251776,0.26
1998,0.05728,0.487968,1.70022,0.26816,0.25792,0.255872,0.24976,0.252832,0.259968
1999,0.05808,0.48704,1.70477,0.270208,0.258944,0.255872,0.24976,0.251776,0.26
2000,0.057472,0.48864,1.70365,0.26816,0.26,0.255872,0.24976,0.251776,0.26
2001,0.057472,0.487296,1.98662,0.26816,0.25792,0.255872,0.251808,0.251776,0.259968
2002,0.057504,0.488224,1.7049,0.26816,0.26,0.255872,0.249728,0.251776,0.257952
2003,0.05792,0.487488,1.70128,0.268192,0.259968,0.255904,0.251776,0.251808,0.258976
2004,0.057344,0.488384,1.69981,0.269216,0.259968,0.255904,0.249728,0.251776,0.26
2005,0.05712,0.488224,1.70272,0.268192,0.26,0.529312,0.255232,0.251776,0.257952
2006,0.057728,0.489024,1.69926,0.268192,0.26,0.255904,0.250784,0.251776,0.257952
2007,0.057056,0.487488,1.70054,0.266112,0.259968,0.253824,0.249728,0.250752,0.259968
2008,0.057312,0.489536,1.70794,0.268192,0.258976,0.255904,0.251808,0.251776,0.257952
2009,0.058816,0.489088,1.70179,0.268192,0.259968,0.255904,0.249728,0.251808,0.26
2010,0.05696,0.782784,1.70554,0.26816,0.26,0.255872,0.249728,0.249728,0.25792
2011,0.057728,0.491616,1.70208,0.269184,0.26,0.255872,0.24976,0.251776,0.26
2012,0.057376,0.486624,1.7,0.26816,0.25792,0.254848,0.24976,0.251808,0.26
2013,0.056896,0.486688,1.7001,0.266112,0.25792,0.253824,0.250752,0.251776,0.257952
2014,0.057728,0.488608,1.99482,0.268192,0.25792,0.255904,0.24976,0.249728,0.257952
2015,0.05744,0.487424,1.69898,0.268192,0.26,0.255904,0.24976,0.2528,0.26
2016,0.057216,0.4888,1.69811,0.266112,0.259968,0.255872,0.251776,0.251808,0.25792
2017,0.05712,0.487552,1.70464,0.268192,0.25792,0.255904,0.24976,0.251808,0.257952
2018,0.05792,0.48768,1.70077,0.2696,0.26336,0.255904,0.251776,0.410528,0.525184
2019,0.056768,0.486816,1.69638,0.26816,0.258944,0.253824,0.249728,0.251808,0.257952
2020,0.057024,0.485856,1.70637,0.26832,0.25792,0.255712,0.24976,0.249728,0.259968
2021,0.05712,0.488352,1.69958,0.266112,0.25792,0.255904,0.249728,0.251776,0.25792
2022,0.057472,0.485408,1.69744,0.268192,0.263296,0.253824,0.251776,0.53136,0.258944
2023,0.057248,0.489376,1.70464,0.268192,0.258976,0.255904,0.24976,0.251808,0.26
2024,0.057472,0.488384,1.69686,0.268192,0.25792,0.253824,0.249728,0.251808,0.257952
2025,0.056352,0.490144,1.69805,0.268192,0.259968,0.253824,0.249728,0.249728,0.257952
2026,0.056832,0.489952,1.70528,0.268192,0.25792,0.253824,0.24976,0.251776,0.25792
2027,0.057248,0.494592,1.9847,0.268192,0.26,0.253824,0.249728,0.251808,0.257952
2028,0.056896,0.485664,1.70042,0.26816,0.25792,0.254848,0.249728,0.251808,0.25792
2029,0.05664,0.487616,1.70659,0.268192,0.25792,0.255904,0.248768,0.251712,0.257952
2030,0.057088,0.485952,1.70221,0.266144,0.257952,0.253824,0.24976,0.250784,0.257952
2031,0.056992,0.483136,1.98675,0.268192,0.26,0.253824,0.249728,0.249728,0.25792
2032,0.057024,0.489984,1.7055,0.26816,0.25792,0.255904,0.249728,0.251808,0.257952
2033,0.056896,0.484896,1.69693,0.26816,0.25792,0.255872,0.24976,0.251808,0.25792
2034,0.0568,0.488672,1.69885,0.269216,0.25792,0.255904,0.249728,0.249728,0.257952
2035,0.057472,0.488512,1.70541,0.5416,0.25792,0.261376,0.251808,0.249728,0.25792
2036,0.057248,0.488384,1.70157,0.268192,0.259968,0.25488,0.249728,0.251808,0.25792
2037,0.056384,0.48432,1.70256,0.266112,0.25792,0.253824,0.249728,0.250784,0.257952
2038,0.05712,0.488864,1.70365,0.268192,0.256992,0.253824,0.24976,0.249728,0.257952
2039,0.060288,0.48432,1.70067,0.268192,0.25792,0.255904,0.24976,0.24976,0.257952
2040,0.05648,0.77104,1.69802,0.268192,0.25792,0.253824,0.249728,0.249728,0.25792
2041,0.057344,0.489888,1.70918,0.268192,0.257952,0.253824,0.24976,0.251808,0.257952
