Frame,CPU_Time_ms,VRAM_MB,RAM_MB,Fragment_Invocations,Compute_Invocations
11502,4.84467,3770,1039,6428274,12165120
11503,4.73785,3770,1039,6427840,12165120
11504,4.69208,3770,1039,6423964,12165120
11505,4.95911,3770,1039,6426707,12165120
11506,4.73785,3770,1039,6427710,12165120
11507,4.76837,3770,1039,6425618,12165120
11508,4.76074,3770,1039,6427638,12165120
11509,5.15747,3770,1039,6425261,12165120
11510,4.5929,3770,1039,6428925,12165120
11511,4.71497,3770,1039,6427215,12165120
11512,5.26428,3770,1039,6429074,12165120
11513,4.78363,3770,1031,6427751,12165120
11514,4.79889,3770,1031,6428125,12165120
11515,4.5929,3770,1031,6425790,12165120
11516,5.14984,3770,1031,6425604,12165120
11517,4.66156,3770,1031,6426199,12165120
11518,4.80652,3770,1031,6426133,12165120
11519,5.11169,3770,1031,6425765,12165120
11520,4.93622,3770,1031,6425135,12165120
11521,4.5166,3770,1031,6424454,12165120
11522,4.80652,3770,1031,6428790,12165120
11523,4.95911,3770,1031,6426263,12165120
11524,4.60052,3770,1031,6425935,12165120
11525,4.79889,3770,1031,6425016,12165120
11526,5.11169,3770,1031,6424925,12165120
11527,4.67682,3770,1031,6427210,12165120
11528,4.6463,3770,1031,6426273,12165120
11529,4.99725,3770,1031,6425815,12165120
11530,4.94385,3770,1031,6427408,12165120
11531,4.63104,3770,1031,6426965,12165120
11532,4.76074,3770,1031,6425995,12165120
11533,4.9057,3770,1031,6425419,12165120
11534,4.82178,3770,1031,6427743,12165120
11535,4.76837,3770,1031,6422851,12165120
11536,4.86755,3770,1031,6426912,12165120
11537,4.9057,3770,1031,6426128,12165120
11538,4.74548,3770,1031,6426253,12165120
11539,4.73022,3770,1031,6427353,12165120
11540,5.18799,3770,1031,6425130,12165120
11541,4.79126,3770,1031,6425013,12165120
11542,4.80652,3770,1031,6427897,12165120
11543,4.89807,3770,1031,6424469,12165120
11544,4.82941,3770,1031,6424871,12165120
11545,4.776,3770,1031,6426417,12165120
11546,4.69208,3770,1031,6425788,12165120
11547,4.97437,3770,1031,6426818,12165120
11548,4.69971,3770,1031,6427917,12165120
11549,4.79126,3770,1031,6427585,12165120
11550,4.98199,3770,1031,6426701,12165120
11551,4.776,3770,1031,6428573,12165120
11552,4.85229,3770,1031,6423715,12165120
11553,4.62341,3770,1031,6426292,12165120
11554,4.99725,3770,1031,6426340,12165120
11555,4.73785,3770,1031,6426816,12165120
11556,5.41687,3770,1031,6423979,12165120
11557,4.50897,3770,1031,6423358,12165120
11558,4.61578,3770,1031,6427985,12165120
11559,4.7226,3770,1031,6426394,12165120
11560,4.98199,3770,1031,6402269,12165120
11561,4.95911,3770,1031,6427328,12165120
11562,4.67682,3770,1031,6424885,12165120
11563,4.89807,3770,1031,6425985,12165120
11564,4.97437,3770,1031,6424734,12165120
11565,4.73022,3770,1031,6427689,12165120
11566,4.776,3770,1031,6426552,12165120
11567,4.78363,3770,1031,6426778,12165120
11568,4.91333,3770,1031,6426712,12165120
11569,4.98962,3770,1031,6426948,12165120
11570,4.53186,3770,1031,6426757,12165120
11571,4.99725,3770,1031,6427337,12165120
11572,4.71497,3770,1031,6426493,12165120
11573,4.68445,3770,1031,6425514,12165120
11574,5.40161,3770,1031,6427685,12165120
11575,4.65393,3770,1031,6425387,12165120
11576,4.5166,3770,1031,6426889,12165120
11577,4.76837,3770,1031,6425470,12165120
11578,5.06592,3770,1031,6425753,12165120
11579,4.73022,3770,1031,6425900,12165120
11580,4.68445,3770,1031,6427395,12165120
11581,5.15747,3770,1031,6424263,12165120
11582,4.9057,3770,1031,6428631,12165120
11583,4.56238,3770,1031,6427657,12165120
11584,4.67682,3770,1031,6425093,12165120
11585,5.19562,3770,1031,6427040,12165120
11586,4.95148,3770,1031,6425576,12165120
11587,4.66156,3770,1031,6424253,12165120
11588,4.94385,3770,1031,6426886,12165120
11589,4.66156,3770,1031,6425929,12165120
11590,4.69971,3770,1031,6427150,12165120
11591,4.84467,3770,1031,6418847,12165120
11592,5.08118,3770,1031,6423227,12165120
11593,4.73022,3770,1031,6428620,12165120
11594,4.65393,3770,1031,6427551,12165120
11595,5.33295,3770,1031,6425388,12165120
11596,4.47845,3770,1031,6427224,12165120
11597,4.85992,3770,1031,6429099,12165120
11598,4.76074,3770,1031,6428153,12165120
11599,4.79126,3770,1031,6426197,12165120
11600,4.7226,3770,1031,6425874,12165120
11601,4.86755,3770,1031,6426690,12165120
11602,5.05066,3770,1031,6426293,12165120
11603,4.776,3770,1031,6428265,12165120
11604,4.70734,3770,1031,6427369,12165120
11605,4.84467,3770,1031,6428088,12165120
11606,5.11169,3770,1031,6426828,12165120
11607,4.66919,3770,1031,6425655,12165120
11608,4.88281,3770,1031,6427748,12165120
11609,4.9057,3770,1031,6426365,12165120
11610,4.86755,3770,1031,6427527,12165120
11611,4.63104,3770,1031,6427191,12165120
11612,5.09644,3770,1031,6429419,12165120
11613,4.70734,3770,1031,6426365,12165120
11614,4.78363,3770,1031,6426096,12165120
11615,4.79126,3770,1031,6426916,12165120
11616,4.81415,3770,1031,6427802,12165120
11617,4.73022,3770,1031,6427318,12165120
11618,4.82941,3770,1031,6423939,12165120
11619,5.02777,3770,1031,6424294,12165120
11620,4.65393,3770,1031,6426137,12165120
11621,4.75311,3770,1031,6425169,12165120
11622,4.82941,3770,1031,6425482,12165120
11623,5.28717,3770,1031,6426208,12165120
11624,4.63867,3770,1031,6425665,12165120
11625,4.57001,3770,1031,6424065,12165120
11626,5.13458,3770,1031,6423789,12165120
11627,4.99725,3770,1031,6425783,12165120
11628,4.57001,3770,1031,6425405,12165120
11629,4.88281,3770,1031,6424610,12165120
11630,4.86755,3770,1031,6425836,12165120
11631,4.66919,3770,1031,6425996,12165120
11632,4.86755,3770,1031,6427070,12165120
11633,5.30243,3770,1031,6425116,12165120
11634,4.40216,3770,1031,6427056,12165120
11635,4.73785,3770,1031,6425601,12165120
11636,4.79126,3770,1031,6428801,12165120
11637,4.94385,3770,1031,6424936,12165120
11638,4.69208,3770,1031,6423133,12165120
11639,4.80652,3770,1031,6425972,12165120
11640,5.11932,3770,1031,6425495,12165120
11641,4.71497,3770,1031,6427775,12165120
11642,4.74548,3770,1031,6428105,12165120
11643,4.95148,3770,1031,6429095,12165120
11644,4.6463,3770,1031,6428291,12165120
11645,4.9057,3770,1031,6425823,12165120
11646,4.84467,3770,1031,6426541,12165120
11647,5.00488,3770,1031,6423779,12165120
11648,4.6463,3770,1031,6424052,12165120
11649,4.65393,3770,1031,6425507,12165120
11650,5.07355,3770,1031,6426379,12165120
11651,4.79889,3770,1031,6427332,12165120
11652,4.87518,3770,1031,6426041,12165120
11653,4.89807,3770,1031,6424579,12165120
11654,4.85992,3770,1031,6421963,12165120
11655,4.66919,3770,1031,6424763,12165120
11656,4.73785,3770,1031,6425214,12165120
11657,5.0354,3770,1031,6425415,12165120
11658,4.70734,3770,1031,6426417,12165120
11659,4.70734,3770,1031,6426573,12165120
11660,4.82178,3770,1031,6426421,12165120
11661,4.99725,3770,1031,6426846,12165120
11662,4.69971,3770,1031,6425673,12165120
11663,5.04303,3770,1031,6425488,12165120
11664,4.70734,3770,1031,6425653,12165120
11665,4.74548,3770,1031,6426412,12165120
11666,4.79126,3770,1031,6426117,12165120
11667,4.9057,3770,1031,6419678,12165120
11668,5.04303,3770,1031,6428087,12165120
11669,4.63867,3770,1031,6427082,12165120
11670,4.81415,3770,1031,6426987,12165120
11671,5.18799,3770,1031,6425589,12165120
11672,4.63104,3770,1031,6427277,12165120
11673,4.63104,3770,1031,6426471,12165120
11674,4.98962,3770,1031,6426874,12165120
11675,4.80652,3770,1031,6426094,12165120
11676,4.69971,3770,1031,6424862,12165120
11677,4.82178,3770,1031,6425629,12165120
11678,4.92096,3770,1031,6425401,12165120
11679,4.96674,3770,1031,6426102,12165120
11680,4.57764,3770,1031,6425511,12165120
11681,4.91333,3770,1031,6425215,12165120
11682,4.9057,3770,1031,6428289,12165120
11683,4.55475,3770,1031,6425862,12165120
11684,4.76074,3770,1031,6426848,12165120
11685,5.21851,3770,1031,6426237,12165120
11686,4.54712,3770,1031,6426960,12165120
11687,5.14221,3770,1031,6424532,12165120
11688,4.82941,3770,1031,6425577,12165120
11689,4.58527,3770,1031,6427284,12165120
11690,4.93622,3770,1031,6424411,12165120
11691,4.82941,3770,1031,6427491,12165120
11692,5.18799,3770,1031,6425963,12165120
11693,4.50897,3770,1031,6426334,12165120
11694,5.20325,3770,1031,6426951,12165120
11695,4.85992,3770,1031,6425112,12165120
11696,4.3869,3770,1031,6424616,12165120
11697,4.68445,3770,1031,6425321,12165120
11698,4.75311,3770,1031,6428275,12165120
11699,5.11932,3770,1031,6426758,12165120
11700,4.83704,3770,1031,6423327,12165120
11701,4.6463,3770,1031,6425556,12165120
11702,5.04303,3770,1031,6427239,12165120
11703,4.76837,3770,1031,6423855,12165120
11704,4.67682,3770,1031,6426848,12165120
11705,4.89044,3770,1031,6424296,12165120
11706,4.78363,3770,1031,6426305,12165120
11707,4.73022,3770,1031,6429366,12165120
11708,4.98962,3770,1031,6428717,12165120
11709,4.87518,3770,1031,6427941,12165120
11710,4.75311,3770,1031,6428539,12165120
11711,5.02014,3770,1031,6426215,12165120
11712,4.69971,3770,1031,6418272,12165120
11713,4.99725,3770,1031,6425733,12165120
11714,4.73022,3770,1031,6425436,12165120
11715,4.76074,3770,1031,6427551,12165120
11716,4.96674,3770,1031,6423302,12165120
11717,4.73022,3770,1031,6427638,12165120
11718,4.76074,3770,1031,6423718,12165120
11719,5.18036,3770,1031,6429406,12165120
11720,4.95911,3770,1021,6428739,12165120
11721,4.54712,3770,1021,6424853,12165120
11722,4.57764,3770,1021,6423859,12165120
11723,5.23376,3770,1021,6426267,12165120
11724,4.81415,3770,1021,6423658,12165120
11725,4.54712,3770,1021,6428847,12165120
11726,5.02014,3770,1021,6425540,12165120
11727,4.79126,3770,1021,6424893,12165120
11728,4.88281,3770,1021,6424775,12165120
11729,4.79126,3770,1021,6423179,12165120
11730,4.76837,3770,1021,6424712,12165120
11731,4.70734,3770,1021,6424259,12165120
11732,4.76074,3770,1021,6427282,12165120
11733,5.23376,3770,1021,6426169,12165120
11734,4.68445,3770,1021,6429760,12165120
11735,4.56238,3770,1021,6424444,12165120
11736,4.99725,3770,1021,6426527,12165120
11737,5.08118,3770,1021,6426073,12165120
11738,4.78363,3770,1021,6429203,12165120
11739,4.56238,3770,1021,6427187,12165120
11740,5.00488,3770,1021,6428451,12165120
11741,4.7226,3770,1021,6427592,12165120
11742,4.96674,3770,1021,6427113,12165120
11743,4.79889,3770,1021,6427705,12165120
11744,4.76074,3770,1021,6427792,12165120
11745,4.76837,3770,1021,6426182,12165120
11746,4.73785,3770,1021,6427210,12165120
11747,5.31006,3770,1021,6426627,12165120
11748,4.60815,3770,1021,6425019,12165120
11749,4.776,3770,1021,6424750,12165120
11750,4.95911,3770,1021,6428399,12165120
11751,4.66919,3770,1021,6424637,12165120
11752,4.69208,3770,1021,6428927,12165120
11753,5.02777,3770,1021,6425226,12165120
11754,6.89697,3770,1021,6425499,12165120
11755,4.82941,3770,1021,6427530,12165120
11756,4.97437,3770,1021,6421354,12165120
11757,6.65283,3770,1021,6425120,12165120
11758,4.81415,3770,1021,6427469,12165120
11759,4.69208,3770,1021,6426418,12165120
11760,4.96674,3770,1021,6427031,12165120
11761,4.86755,3770,1021,6424195,12165120
11762,4.68445,3770,1021,6427925,12165120
11763,4.89807,3770,1021,6425254,12165120
11764,4.71497,3770,1021,6426687,12165120
11765,4.86755,3770,1021,6428432,12165120
11766,4.84467,3770,1021,6428940,12165120
11767,4.87518,3770,1021,6424952,12165120
11768,5.09644,3770,1021,6426679,12165120
11769,4.48608,3770,1021,6426169,12165120
11770,5.02777,3770,1021,6427506,12165120
11771,4.73022,3770,1021,6426490,12165120
11772,4.74548,3770,1021,6427592,12165120
11773,4.76837,3770,1021,6426179,12165120
11774,4.9057,3770,1021,6427473,12165120
11775,4.73022,3770,1021,6424974,12165120
11776,4.65393,3770,1021,6428291,12165120
11777,5.18036,3770,1021,6428760,12165120
11778,4.71497,3770,1021,6427804,12165120
11779,4.66156,3770,1021,6425547,12165120
11780,4.92859,3770,1021,6428976,12165120
11781,5.1651,3770,1021,6426603,12165120
11782,4.66156,3770,1021,6428268,12165120
11783,4.79889,3770,1021,6424858,12165120
11784,5.05066,3770,1021,6425003,12165120
11785,4.63104,3770,1021,6425671,12165120
11786,4.83704,3770,1021,6425032,12165120
11787,4.88281,3770,1021,6427867,12165120
11788,4.98962,3770,1021,6425142,12165120
11789,4.56238,3770,1021,6426460,12165120
11790,4.78363,3770,1021,6427454,12165120
11791,4.91333,3770,1021,6428444,12165120
11792,4.82941,3770,1021,6425354,12165120
11793,4.61578,3770,1021,6425438,12165120
11794,4.99725,3770,1021,6425246,12165120
11795,4.76837,3770,1021,6425667,12165120
11796,4.67682,3770,1021,6426897,12165120
11797,4.79889,3770,1021,6426294,12165120
11798,5.22614,3770,1021,6425540,12165120
11799,4.63867,3770,1021,6424966,12165120
11800,4.65393,3770,1021,6423958,12165120
11801,5.05829,3770,1021,6424261,12165120
11802,4.92096,3770,1021,6428089,12165120
11803,4.80652,3770,1021,6424218,12165120
11804,4.82178,3770,1021,6430514,12165120
11805,4.89044,3770,1021,6425777,12165120
11806,4.67682,3770,1021,6426127,12165120
11807,4.75311,3770,1021,6424631,12165120
11808,5.06592,3770,1021,6424332,12165120
11809,4.68445,3770,1021,6429710,12165120
11810,4.79889,3770,1021,6424395,12165120
11811,4.93622,3770,1021,6423344,12165120
11812,4.85229,3770,1021,6427517,12165120
11813,4.91333,3729,1021,6424716,12165120
11814,4.60815,3729,1021,6426946,12165120
11815,4.95911,3729,1021,6429909,12165120
11816,4.70734,3729,1021,6430380,12165120
11817,4.96674,3729,1021,6425434,12165120
11818,4.75311,3729,1021,6427451,12165120
11819,4.79126,3729,1021,6426855,12165120
11820,5.08118,3729,1021,6429637,12165120
11821,4.49371,3729,1021,6424645,12165120
11822,4.91333,3729,1021,6426685,12165120
11823,4.89044,3729,1021,6423923,12165120
11824,4.99725,3729,1021,6426372,12165120
11825,4.63867,3729,1021,6427228,12165120
11826,4.95148,3729,1021,6424447,12165120
11827,4.74548,3729,1021,6426351,12165120
11828,4.71497,3729,1021,6427787,12165120
11829,4.94385,3729,1021,6424047,12165120
11830,4.82941,3729,1021,6425052,12165120
11831,4.75311,3729,1021,6425863,12165120
11832,4.99725,3729,1021,6427813,12165120
11833,4.7226,3729,1021,6425538,12165120
11834,4.776,3729,1021,6426615,12165120
11835,4.70734,3729,1021,6426926,12165120
11836,5.1651,3729,1021,6425637,12165120
11837,4.776,3729,1021,6426844,12165120
11838,4.776,3729,1021,6426176,12165120
11839,4.85229,3729,1021,6425500,12165120
11840,4.93622,3729,1021,6426190,12165120
11841,4.63867,3729,1021,6423970,12165120
11842,4.75311,3729,1021,6428955,12165120
11843,5.09644,3729,1021,6427394,12165120
11844,4.5929,3729,1021,6426688,12165120
11845,4.71497,3729,1021,6427687,12165120
11846,5.30243,3729,1021,6426849,12165120
11847,4.66919,3729,1021,6427103,12165120
11848,4.71497,3729,1021,6425478,12165120
11849,4.71497,3729,1021,6421480,12165120
11850,5.15747,3729,1021,6424779,12165120
11851,4.96674,3729,1021,6424940,12165120
11852,4.55475,3729,1021,6427619,12165120
11853,5.05829,3729,1021,6425179,12165120
11854,4.69208,3729,1021,6425235,12165120
11855,4.95148,3729,1021,6426030,12165120
11856,4.78363,3729,1021,6423954,12165120
11857,4.83704,3729,1021,6428828,12165120
11858,4.66919,3729,1021,6427083,12165120
11859,4.82941,3729,1021,6430338,12165120
11860,4.97437,3729,1021,6426890,12165120
11861,4.66919,3729,1021,6427403,12165120
11862,4.76837,3729,1021,6424821,12165120
11863,5.06592,3729,1021,6427435,12165120
11864,4.79889,3729,1021,6426792,12165120
11865,4.57764,3729,1021,6424620,12165120
11866,4.73022,3729,1021,6424438,12165120
11867,5.41687,3729,1021,6422858,12165120
11868,4.48608,3729,1021,6426667,12165120
11869,4.66156,3729,1021,6423626,12165120
11870,5.25665,3729,1021,6426362,12165120
11871,4.63867,3729,1021,6426375,12165120
11872,4.73785,3729,1021,6426546,12165120
11873,4.76837,3729,1021,6427144,12165120
11874,5.26428,3729,1021,6427515,12165120
11875,4.47083,3729,1021,6427519,12165120
11876,4.88281,3729,1021,6426367,12165120
11877,4.92096,3729,1021,6425638,12165120
11878,4.85229,3729,1021,6424728,12165120
11879,4.63867,3729,1021,6424080,12165120
11880,4.67682,3729,1021,6421515,12165120
11881,5.01251,3729,1021,6426682,12165120
11882,4.75311,3729,1021,6427149,12165120
11883,4.94385,3729,1021,6425983,12165120
11884,4.84467,3729,1021,6428063,12165120
11885,4.73022,3729,1021,6425865,12165120
11886,5.02014,3729,1021,6426559,12165120
11887,4.63104,3729,1021,6427830,12165120
11888,4.82178,3729,1021,6426676,12165120
11889,4.78363,3729,1021,6424625,12165120
11890,5.02014,3729,1021,6427213,12165120
11891,4.95148,3729,1021,6424347,12165120
11892,4.82178,3729,1021,6426211,12165120
11893,4.67682,3729,1021,6428314,12165120
11894,4.776,3729,1021,6424582,12165120
11895,5.12695,3729,1021,6427174,12165120
11896,4.67682,3729,1021,6427351,12165120
11897,4.68445,3729,1021,6425430,12165120
11898,5.02014,3729,1021,6427432,12165120
11899,4.73785,3729,1021,6426877,12165120
11900,4.68445,3729,1021,6424848,12165120
11901,5.07355,3729,1021,6424091,12165120
11902,5.07355,3729,1021,6429060,12165120
11903,4.68445,3729,1021,6425442,12165120
11904,4.56238,3729,1021,6427560,12165120
11905,4.96674,3729,1021,6425245,12165120
11906,4.74548,3729,1021,6426912,12165120
11907,4.70734,3729,1021,6422848,12165120
11908,5.08881,3729,1021,6425026,12165120
11909,4.87518,3729,1021,6428881,12165120
11910,4.54712,3729,1021,6424687,12165120
11911,4.98199,3729,1021,6417138,12165120
11912,4.79889,3729,1021,6426628,12165120
11913,4.83704,3729,1021,6424772,12165120
11914,5.06592,3729,1021,6429432,12165120
11915,4.89807,3729,1021,6425979,12165120
11916,4.85229,3729,1021,6424282,12165120
11917,4.5929,3729,1021,6426650,12165120
11918,4.92859,3729,1021,6427535,12165120
11919,4.7226,3729,1021,6429304,12165120
11920,5.11169,3729,1021,6425422,12165120
11921,4.49371,3729,1021,6426479,12165120
11922,4.96674,3729,1021,6424253,12165120
11923,4.67682,3729,1021,6426708,12165120
11924,4.76074,3729,1021,6426140,12165120
11925,4.99725,3729,1021,6426310,12165120
11926,4.76837,3729,1011,6426600,12165120
11927,4.7226,3729,1011,6428261,12165120
11928,4.7226,3729,1011,6426651,12165120
11929,5.24902,3729,1011,6424257,12165120
11930,4.6463,3729,1011,6426295,12165120
11931,4.63867,3729,1011,6427057,12165120
11932,5.02777,3729,1011,6426704,12165120
11933,4.69208,3729,1011,6429207,12165120
11934,4.97437,3729,1011,6425206,12165120
11935,4.79126,3729,1011,6426121,12165120
11936,5.11169,3729,1011,6426996,12165120
11937,4.54712,3729,1011,6425571,12165120
11938,4.78363,3729,1011,6426785,12165120
11939,5.01251,3729,1011,6426689,12165120
11940,4.79126,3729,1011,6426896,12165120
11941,4.68445,3729,1011,6430025,12165120
11942,4.83704,3729,1011,6427195,12165120
11943,5.14984,3729,1011,6422954,12165120
11944,4.83704,3729,1011,6426496,12165120
11945,4.55475,3729,1011,6425713,12165120
11946,5.02014,3729,1011,6425597,12165120
11947,4.89807,3729,1011,6426681,12165120
11948,4.5929,3729,1011,6427392,12165120
11949,4.60815,3729,1011,6418924,12165120
11950,5.00488,3729,1011,6426403,12165120
11951,4.85992,3729,1011,6427414,12165120
11952,4.71497,3729,1011,6426620,12165120
11953,5.02014,3729,1011,6428005,12165120
11954,4.7226,3729,1011,6425566,12165120
11955,4.70734,3729,1011,6425509,12165120
11956,4.93622,3729,1011,6424291,12165120
11957,5.2948,3729,1011,6425491,12165120
11958,4.31824,3729,1011,6427574,12165120
11959,4.84467,3729,1011,6426528,12165120
11960,5.05066,3729,1011,6426897,12165120
11961,4.83704,3729,1011,6424213,12165120
11962,4.62341,3729,1011,6426027,12165120
11963,5.08118,3729,1011,6423421,12165120
11964,4.85229,3729,1011,6425267,12165120
11965,4.63104,3729,1011,6426255,12165120
11966,4.81415,3729,1011,6426061,12165120
11967,4.93622,3729,1011,6428163,12165120
11968,4.74548,3729,1011,6427390,12165120
